business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
jd7H0caXBI8Fv1Gq-oI8bA,Sawmill Prime Rib & Steakhouse,9504 170th Street NW,Edmonton,AB,T5T 5R6,53.5324472214,-113.6163132895,2.5,68,1,"{'Alcohol': 'full_bar', 'GoodForKids': 'True', 'NoiseLevel': 'quiet', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: True}', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'WiFi': 'no', 'HasTV': 'True', 'HasTakeOut': 'True', 'GoodForGroups': 'True', 'Attire': 'casual', 'PriceRange': '2', 'HasReservations': 'True', 'HasDelivery': 'True'}","Salad, Buffets, Steakhouses, Restaurants","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-22:30', 'Saturday': '16:0-22:30', 'Sunday': '11:0-14:0'}"
jds-ttqg1ogvCLkCyfkn7Q,Hung Phat Vietnamese Noodle House,3849 99th Street NW,Edmonton,AB,T6E 6H6,53.4732206,-113.4860614,4.0,34,1,"{'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'NoiseLevel': 'average', 'Alcohol': 'beer_and_wine', 'OutdoorSeating': 'False', 'WiFi': 'free', 'GoodForKids': 'True', 'Caters': 'False', 'HasTV': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}', 'BikeParking': 'True', 'HasReservations': 'True', 'PriceRange': '2', 'HasTakeOut': 'True', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasDelivery': 'True'}","Restaurants, Chinese, Vietnamese","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-20:0'}"
jgxtrJwGUToiZEtopfcruQ,Say Uncle,10184 104 Street NW,Edmonton,AB,T5J 1A7,53.5425980689,-113.4994863,4.0,12,1,"{'CoatCheck': 'False', 'BusinessParking': '{garage: False, street: True, validated: False, lot: True, valet: False}', 'HasTV': 'False', 'WheelchairAccessible': 'True', 'BYOB': 'False', 'Caters': 'True', 'Alcohol': 'full_bar', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'Smoking': 'outdoor', 'Music': '{dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'WiFi': 'free', 'BikeParking': 'True', 'Ambience': '{hipster: None, casual: True, touristy: None, trendy: None, intimate: False, romantic: None, classy: None, upscale: False}', 'PopularNights': '{monday: False, tuesday: False, friday: False, wednesday: False, thursday: False, sunday: False, saturday: False}', 'HasTakeOut': 'True', 'HasReservations': 'True', 'HasTableService': 'True', 'HasDelivery': 'False'}","Restaurants, Beer Bar, Poutineries, Dive Bars, Burgers, Bars, Food, Nightlife, Beer, Wine & Spirits","{'Monday': '0:0-0:0', 'Tuesday': '11:30-0:0', 'Wednesday': '11:30-0:0', 'Thursday': '11:30-0:0', 'Friday': '11:30-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-0:0'}"
jpRu1GmpXIPn5y75BO56nA,Babas Donair,103 - 10807 Castle Downs Road NW,Edmonton,AB,T5X 3N7,53.6277192,-113.5079035,3.0,5,1,"{'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'BikeParking': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'PriceRange': '1', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'HasDelivery': 'True'}","Middle Eastern, Donairs, Food, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-21:0'}"
jtNRO_cFQsNRbK_YXtgzLg,Dairy Queen,7460 76th Avenue,Edmonton,AB,T6B 0B3,53.5124798,-113.4424316883,3.5,7,1,"{'GoodForKids': 'True', 'Alcohol': 'none', 'OutdoorSeating': 'True', 'NoiseLevel': 'average', 'Caters': 'False', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'BikeParking': 'True', 'DriveThru': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'WiFi': 'no', 'HasTV': 'False', 'HasTakeOut': 'True', 'HasDelivery': 'True', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasReservations': 'False', 'PriceRange': '1'}","Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Food","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}"
jvHMq4TtoB0hUGFk8YmZkg,Tim Hortons,12996 50 Street NW,Edmonton,AB,T5A 4L2,53.5893383,-113.4190691,3.0,6,1,"{'OutdoorSeating': 'False', 'Alcohol': 'none', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'GoodForKids': 'True', 'WiFi': 'free', 'HasTV': 'True', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'HasReservations': 'False', 'HasDelivery': 'False', 'Attire': 'casual', 'PriceRange': '1'}","Restaurants, Coffee & Tea, Food, Sandwiches, Delis","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
k0nkc1HOmRZPJvcpPK-hZw,Sandwich & Sons,13315 Buena Vista Road & 87th Avenue,Edmonton,AB,T5J 2R7,53.5109055,-113.5535637,3.5,29,1,"{'Alcohol': 'none', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'BikeParking': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': 'average', 'Caters': 'False', 'WiFi': 'no', 'GoodForKids': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'HasTV': 'True', 'HasTakeOut': 'True', 'HasReservations': 'False', 'PriceRange': '2', 'GoodForGroups': 'True', 'HasDelivery': 'False', 'HasTableService': 'False', 'Attire': 'casual'}","Restaurants, Sandwiches","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}"
k5FAHemD_mUy4YK4NCsJgA,Thai Valley Grill,"4211 106 Street NW, Unit 149",Edmonton,AB,T6J 6L7,53.479609734,-113.5018659237,3.5,24,1,"{'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'NoiseLevel': 'quiet', 'Alcohol': 'full_bar', 'OutdoorSeating': 'False', 'Caters': 'False', 'GoodForKids': 'True', 'BikeParking': 'False', 'HasTV': 'True', 'HasReservations': 'True', 'HasTakeOut': 'True', 'HasDelivery': 'False', 'Attire': 'casual', 'GoodForGroups': 'True', 'PriceRange': '2', 'HasTableService': 'True'}","Thai, Restaurants","{'Monday': '16:30-21:0', 'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-22:0', 'Saturday': '16:30-22:0'}"
k6C78LqgVcinrXoagbQ5lQ,Pho Tasty,18485 Stony Plain Rd,Edmonton,AB,T5S 2X6,53.5406608604,-113.6416376,4.5,6,1,"{'OutdoorSeating': 'False', 'HasTV': 'True', 'WiFi': 'free', 'WheelchairAccessible': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'Alcohol': 'none', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'HasReservations': 'True', 'MustMakeReservation': 'False', 'HasDelivery': 'True', 'HasTakeOut': 'True'}","Soup, Vietnamese, Restaurants, Thai","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '11:0-17:0'}"
k6s6iOeL-Ur6zvr5kHEF8Q,JayBees Diner,12707 140 Avenue NW,Edmonton,AB,T6V 1G5,53.60193,-113.542017,3.5,11,1,"{'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'WheelchairAccessible': 'True', 'HappyHour': 'False', 'Caters': 'True', 'WiFi': 'free', 'HasTV': 'True', 'Alcohol': 'none', 'HasTableService': 'True', 'HasReservations': 'True', 'HasTakeOut': 'True'}","Breakfast & Brunch, Halal, Diners, American (Traditional), Restaurants","{'Monday': '7:30-22:0', 'Tuesday': '7:30-22:0', 'Wednesday': '7:30-22:0', 'Thursday': '7:30-23:0', 'Friday': '7:30-23:0', 'Saturday': '7:30-23:0', 'Sunday': '7:30-22:0'}"
k9nDoJ0MaMYymI-iceql-A,Rockin' Robyn's Diner,16604- 109 Avenue,Edmonton,AB,T5P 1C2,53.5562387,-113.6058242,4.0,147,1,"{'GoodForKids': 'True', 'Caters': 'False', 'Alcohol': 'none', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'HasTV': 'True', 'WiFi': 'free', 'GoodForMeal': '{dessert: None, latenight: False, lunch: True, dinner: False, brunch: True, breakfast: True}', 'NoiseLevel': 'average', 'DogsAllowed': 'False', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: None, upscale: False, classy: False, casual: True}', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'Attire': 'casual', 'HasDelivery': 'False', 'HasReservations': 'False', 'PriceRange': '2', 'HasTableService': 'True'}","Caterers, Breakfast & Brunch, Event Planning & Services, Restaurants, Diners","{'Monday': '7:0-16:0', 'Wednesday': '7:0-16:0', 'Thursday': '7:0-16:0', 'Friday': '7:0-16:0', 'Saturday': '7:0-16:0', 'Sunday': '7:0-16:0'}"
kApk7Pr8baAV4FzrIwvHFQ,Al Centro,9892 Jasper Avenue,Edmonton,AB,T5J 5C6,53.541587,-113.488215,4.0,11,1,"{'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'HasTV': 'True'}","Breakfast & Brunch, Restaurants, Italian, Coffee & Tea, Food","{'Monday': '7:0-17:30', 'Tuesday': '7:0-17:30', 'Wednesday': '7:0-17:30', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0'}"
kDz8qabDO1S-dDTHxETAdA,Papa John's Pizza,14818 Stony Plain Road Nw,Edmonton,AB,T5N 3S5,53.5423867,-113.5770591,3.0,5,1,"{'OutdoorSeating': 'False', 'HasTV': 'True', 'Alcohol': 'none', 'GoodForKids': 'True', 'HasDelivery': 'True', 'Attire': 'casual', 'HasTakeOut': 'True'}","Pizza, Restaurants","{'Monday': '10:30-23:30', 'Tuesday': '10:30-23:30', 'Wednesday': '10:30-23:30', 'Thursday': '10:30-23:30', 'Friday': '10:30-23:30', 'Saturday': '10:30-23:30', 'Sunday': '10:30-23:30'}"
kGdZBOyV4PY1u3eFfmdpvA,Yiannis Taverna Greek Restaurant,10444 82 Avenue NW,Edmonton,AB,T6E 2A2,53.5181495,-113.4992915,3.5,67,1,"{'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'GoodForKids': 'False', 'NoiseLevel': 'average', 'WiFi': 'free', 'Alcohol': 'full_bar', 'Ambience': '{touristy: False, hipster: False, romantic: None, intimate: False, trendy: False, upscale: False, classy: True, casual: None}', 'HasTV': 'True', 'OutdoorSeating': 'True', 'HappyHour': 'True', 'PriceRange': '2', 'GoodForGroups': 'True', 'Attire': 'casual', 'HasTakeOut': 'True', 'HasReservations': 'True', 'HasDelivery': 'True'}","Mediterranean, Greek, Restaurants","{'Monday': '17:0-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '17:0-22:0'}"
kLK12v02jC6CD0eA9vSNGQ,Root of Beirut,10208 127 Avenue NW,Edmonton,AB,T5E 0B8,53.585089,-113.495987,4.5,6,1,"{'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'HasTV': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'Alcohol': 'none', 'Caters': 'True', 'WiFi': 'free', 'WheelchairAccessible': 'True', 'HasTakeOut': 'True', 'HasTableService': 'True', 'HasDelivery': 'True'}","Pizza, Restaurants, Mediterranean, Lebanese, Middle Eastern","{'Monday': '9:0-23:0', 'Tuesday': '9:0-23:0', 'Wednesday': '9:0-23:0', 'Thursday': '9:0-23:0', 'Friday': '9:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-23:0'}"
kPG6r0h73sPgXBei0MyzYg,Numchok Wilai,10623 124th Street,Edmonton,AB,T5N 1S5,53.5500993,-113.5357209,4.5,86,1,"{'GoodForKids': 'True', 'WiFi': 'no', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'OutdoorSeating': 'False', 'NoiseLevel': 'average', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'Alcohol': 'beer_and_wine', 'BYOB': 'False', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}', 'BikeParking': 'False', 'HappyHour': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'HasTV': 'False', 'Caters': 'True', 'DriveThru': 'False', 'HasDelivery': 'False', 'PriceRange': '2', 'HasTakeOut': 'True', 'Attire': 'casual', 'GoodForGroups': 'True', 'HasTableService': 'True', 'HasReservations': 'True'}","Restaurants, Thai","{'Monday': '17:0-21:0', 'Tuesday': '17:0-21:0', 'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-21:0', 'Saturday': '17:0-21:0', 'Sunday': '17:0-21:0'}"
kX_qrUoz3WYmhLTS-SFvnw,Bogani Cafe,2023 111 Street NW,Edmonton,AB,T6J 4V9,53.452273,-113.5153649,3.0,22,1,"{'OutdoorSeating': 'False', 'WiFi': 'free', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'Corkage': 'True', 'GoodForKids': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'BYOB': 'False', 'Alcohol': 'full_bar', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'HasTV': 'True', 'Ambience': '{touristy: None, hipster: None, romantic: None, intimate: None, trendy: None, upscale: False, classy: None, casual: None}', 'Caters': 'True', 'PriceRange': '1', 'Attire': 'casual', 'HasDelivery': 'True', 'HasReservations': 'True', 'HasTakeOut': 'True', 'HasTableService': 'True', 'GoodForGroups': 'True'}","Cafes, Coffee & Tea, Restaurants, Food, Juice Bars & Smoothies","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}"
kY3MVyUzC0x2wN_cwpi9Og,Five Guys,6222 Currents Drive,Edmonton,AB,T6W 0L8,53.4376623,-113.6057604,4.0,33,1,"{'HasTV': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'NoiseLevel': 'average', 'Caters': 'False', 'WiFi': 'no', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'BikeParking': 'True', 'Alcohol': 'none', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'PriceRange': '2', 'Attire': 'casual', 'HasReservations': 'False', 'HasDelivery': 'True'}","Restaurants, Burgers, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-19:0'}"
kbKSiip3Udt-ehDJFEqSnA,Phobulous,8701-109 Street NW,Edmonton,AB,T6G 2L5,53.5230485,-113.5113866,3.5,86,1,"{'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'Alcohol': 'beer_and_wine', 'GoodForKids': 'True', 'WiFi': 'no', 'OutdoorSeating': 'False', 'NoiseLevel': 'average', 'BusinessParking': '{garage: False, street: False, validated: False, lot: True, valet: False}', 'Caters': 'False', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: True, brunch: False, breakfast: False}', 'HasTV': 'True', 'BikeParking': 'True', 'GoodForGroups': 'False', 'PriceRange': '2', 'HasDelivery': 'False', 'Attire': 'casual', 'HasTableService': 'True', 'HasTakeOut': 'True', 'HasReservations': 'False'}","Vietnamese, Restaurants","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-23:0'}"
kbsuqIoFk1xN26N6ASinvg,Pita Pit,1929 98 Street NW,Edmonton,AB,T6N 1L5,53.4487298,-113.4836352,3.5,5,1,"{'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'Caters': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}'}","Restaurants, Sandwiches, Breakfast & Brunch","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-19:0'}"
kd6nVpCH3buN-eRvfD8KEQ,Hoang Long Fresh Market,10057 Jasper Ave NW,Edmonton,AB,T5J 1S5,53.5408441,-113.4926182,3.0,24,1,"{'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'Alcohol': 'none', 'OutdoorSeating': 'True', 'WiFi': 'no', 'BusinessParking': '{garage: False, street: True, validated: False, lot: False, valet: False}', 'BikeParking': 'False', 'GoodForKids': 'True', 'HasTV': 'True', 'NoiseLevel': 'average', 'GoodForMeal': '{dessert: False, latenight: False, lunch: True, dinner: False, brunch: False, breakfast: False}', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'PriceRange': '2', 'HasDelivery': 'True', 'HasReservations': 'True', 'HasTableService': 'False', 'Attire': 'casual'}","Vietnamese, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}"
kdXQfrD2U7OrLe_NcylzFw,Denny's,17635 Stony Plain Rd,Edmonton,AB,T5S 1E3,53.54019,-113.626503,2.5,33,1,"{'BikeParking': 'True', 'Caters': 'False', 'GoodForKids': 'True', 'Alcohol': 'none', 'NoiseLevel': 'average', 'HasTV': 'True', 'GoodForMeal': '{dessert: False, latenight: None, lunch: None, dinner: False, brunch: None, breakfast: True}', 'Ambience': '{touristy: None, hipster: None, romantic: None, intimate: None, trendy: None, upscale: None, classy: None, casual: True}', 'WiFi': 'no', 'BusinessParking': '{garage: False, street: None, validated: None, lot: True, valet: False}', 'OutdoorSeating': 'True', 'HasTakeOut': 'True', 'Attire': 'casual', 'GoodForGroups': 'True', 'PriceRange': '2', 'HasReservations': 'False', 'HasDelivery': 'True'}","Diners, Restaurants, Breakfast & Brunch, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
kjAupoMe47MKym3D061tFQ,NYF,"5015 111 Street NW, Unit 903",Edmonton,AB,T6H 4M6,53.4859989411,-113.5158563296,2.5,6,1,"{'OutdoorSeating': 'False', 'GoodForKids': 'True', 'GoodForGroups': 'True', 'HasReservations': 'False', 'HasTakeOut': 'True', 'HasDelivery': 'False', 'PriceRange': '1', 'Attire': 'casual'}","Fast Food, Food, Specialty Food, Restaurants","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:30-19:0', 'Sunday': '11:0-18:0'}"
kl61xun4FvEoRs83a4HamQ,Tiffin India's Fresh Kitchen,5135 Ellerslie Road SW,Edmonton,AB,T6X 1X2,53.423567,-113.4222682,4.0,28,1,"{'WiFi': 'free', 'Caters': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'HasTV': 'True', 'BikeParking': 'True', 'Corkage': 'False', 'Alcohol': 'beer_and_wine', 'BYOB': 'False', 'WheelchairAccessible': 'True', 'HasTakeOut': 'True', 'HasReservations': 'False', 'GoodForGroups': 'True', 'HasTableService': 'False', 'HasDelivery': 'True'}","Indian, Fast Food, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '12:0-21:0'}"
kllzL60MYGNpjsdPZeMZSg,The Moth Cafe,9449 Jasper Ave,Edmonton,AB,T5H 3T8,53.5452065595,-113.4783330024,4.0,94,1,"{'OutdoorSeating': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'NoiseLevel': 'average', 'GoodForMeal': '{dessert: True, latenight: None, lunch: None, dinner: None, brunch: None, breakfast: None}', 'Alcohol': 'full_bar', 'Ambience': '{touristy: None, hipster: None, romantic: None, intimate: None, trendy: None, upscale: None, classy: True, casual: True}', 'BusinessParking': '{valet: False, garage: False, street: None, lot: True, validated: False}', 'HasTableService': 'True', 'HasDelivery': 'False', 'GoodForGroups': 'True', 'HasTakeOut': 'True', 'Attire': 'casual', 'PriceRange': '2', 'HasReservations': 'False'}","Restaurants, Vegetarian, Vegan","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}"
kqKN3YyDhFoi1RFKmwIEFw,Japanese Village,"9499 137 Avenue, Suite 1084B",Edmonton,AB,T5E 6K9,53.5983053048,-113.4871881775,3.0,19,1,"{'NoiseLevel': 'average', 'Alcohol': 'full_bar', 'OutdoorSeating': 'False', 'WiFi': 'free', 'HasTV': 'True', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: False}', 'BikeParking': 'True', 'Caters': 'True', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'GoodForKids': 'True', 'GoodForMeal': '{dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}', 'HasReservations': 'True', 'PriceRange': '3', 'GoodForGroups': 'True', 'HasDelivery': 'True', 'Attire': 'dressy', 'HasTakeOut': 'True'}","Steakhouses, Sushi Bars, Restaurants, Seafood, Japanese","{'Tuesday': '16:30-21:0', 'Wednesday': '16:30-21:0', 'Thursday': '16:30-21:0', 'Friday': '16:30-21:0', 'Saturday': '16:30-21:0', 'Sunday': '16:30-21:0'}"
kuR28qlXZHJJtwaDlMDzeg,Istanbul Kebab and Donair,12556 132 Avenue NW,Edmonton,AB,T5L 3P9,53.59315,-113.5391346,4.5,9,1,"{'WiFi': 'free', 'WheelchairAccessible': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: False, casual: False}', 'Caters': 'True', 'BikeParking': 'True', 'DogsAllowed': 'False', 'HappyHour': 'False', 'OutdoorSeating': 'False', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'HasTV': 'True', 'Alcohol': 'none', 'HasDelivery': 'True', 'HasReservations': 'True', 'HasTableService': 'True', 'HasTakeOut': 'True'}","Restaurants, Mediterranean, Kebab, Halal, Turkish","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
l0Cjuv2c-INvENj8d2dUJA,Harvey's,17004 107Th Ave Nw,Edmonton,AB,T5S 1L8,53.5535743,-113.6161019,2.5,14,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'DriveThru': 'True', 'WiFi': 'no', 'Caters': 'False', 'HasTV': 'True', 'Ambience': '{touristy: False, hipster: False, romantic: False, intimate: False, trendy: False, upscale: False, classy: True, casual: False}', 'HasTakeOut': 'True', 'Attire': 'casual', 'GoodForGroups': 'True', 'HasReservations': 'False', 'PriceRange': '2', 'HasDelivery': 'True'}","Restaurants, Burgers, Fast Food, American (Traditional)","{'Monday': '9:0-22:30', 'Tuesday': '9:0-22:30', 'Wednesday': '9:0-22:30', 'Thursday': '9:0-22:30', 'Friday': '9:0-22:30', 'Saturday': '9:0-22:30', 'Sunday': '9:0-22:30'}"
l2swAYeHaQ7tCHoig8X49w,Hakone,13907 127 St NW,Edmonton,AB,T6V 1A8,53.6017433,-113.5402419,3.0,23,1,"{'OutdoorSeating': 'False', 'BikeParking': 'False', 'BusinessParking': '{garage: False, street: False, validated: False, lot: False, valet: False}', 'GoodForKids': 'True', 'NoiseLevel': 'quiet', 'WiFi': 'no', 'Alcohol': 'beer_and_wine', 'Caters': 'False', 'Ambience': '{romantic: False, intimate: False, classy: False, hipster: False, divey: False, touristy: False, trendy: False, upscale: False, casual: True}', 'HasTV': 'True', 'Attire': 'casual', 'GoodForGroups': 'True', 'HasDelivery': 'False', 'HasReservations': 'True', 'HasTakeOut': 'True', 'PriceRange': '3'}","Japanese, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-21:0'}"
